rooms,size,level,max_levels,price,district_Мирабадский,district_Мирзо-Улугбекский,district_Олмазорский,district_Сергелийский,district_Учтепинский,district_Чиланзарский,district_Шайхантахурский,district_Юнусабадский,district_Яккасарайский,district_Янгихаётский,district_Яшнободский
2,48.0,9,9,46500.0,0,1,0,0,0,0,0,0,0,0,0
3,70.0,2,5,70000.0,0,0,0,0,0,0,0,0,1,0,0
3,58.0,1,4,47000.0,0,1,0,0,0,0,0,0,0,0,0
2,65.0,3,4,56500.0,0,0,0,0,0,0,1,0,0,0,0
2,50.0,1,4,36000.0,0,0,0,0,1,0,0,0,0,0,0
1,42.0,1,4,26500.0,0,1,0,0,0,0,0,0,0,0,0
2,58.0,2,4,41500.0,0,0,0,0,0,0,0,1,0,0,0
3,64.0,4,4,38500.0,1,0,0,0,0,0,0,0,0,0,0
2,50.0,4,4,35000.0,0,1,0,0,0,0,0,0,0,0,0
3,100.0,6,7,75000.0,0,1,0,0,0,0,0,0,0,0,0
2,45.0,3,7,45000.0,0,1,0,0,0,0,0,0,0,0,0
2,38.0,4,5,35000.0,0,1,0,0,0,0,0,0,0,0,0
4,86.0,2,5,80000.0,0,1,0,0,0,0,0,0,0,0,0
1,38.0,3,4,42000.0,0,1,0,0,0,0,0,0,0,0,0
2,49.0,2,4,36000.0,0,0,0,0,0,0,0,1,0,0,0
2,56.0,6,9,34500.0,0,0,0,0,1,0,0,0,0,0,0
3,85.0,1,9,59000.0,0,0,0,1,0,0,0,0,0,0,0
2,58.0,4,5,36000.0,0,0,1,0,0,0,0,0,0,0,0
2,50.0,5,5,35000.0,0,1,0,0,0,0,0,0,0,0,0
2,65.0,3,4,56500.0,0,0,0,0,0,0,0,0,0,0,1
2,55.0,5,5,35000.0,0,1,0,0,0,0,0,0,0,0,0
3,78.0,1,3,98000.0,0,0,0,0,0,0,1,0,0,0,0
2,47.0,2,4,29000.0,0,0,0,0,0,1,0,0,0,0,0
2,50.0,1,4,30000.0,0,1,0,0,0,0,0,0,0,0,0
2,45.0,2,5,33500.0,0,1,0,0,0,0,0,0,0,0,0
2,48.0,4,4,32500.0,0,0,0,0,0,1,0,0,0,0,0
2,42.0,4,5,28500.0,0,0,0,0,1,0,0,0,0,0,0
2,47.0,2,4,38700.0,0,0,0,0,0,1,0,0,0,0,0
1,40.0,4,4,46500.0,1,0,0,0,0,0,0,0,0,0,0
2,66.0,6,9,33500.0,0,1,0,0,0,0,0,0,0,0,0
3,60.0,1,4,41500.0,0,0,0,0,0,1,0,0,0,0,0
1,58.0,4,7,46000.0,0,0,1,0,0,0,0,0,0,0,0
2,59.0,2,4,57000.0,0,0,0,0,0,0,0,1,0,0,0
4,125.0,2,4,65000.0,1,0,0,0,0,0,0,0,0,0,0
7,230.0,2,5,230000.0,0,0,0,0,0,0,1,0,0,0,0
2,60.0,4,4,34000.0,0,1,0,0,0,0,0,0,0,0,0
3,135.0,3,9,88000.0,1,0,0,0,0,0,0,0,0,0,0
2,50.0,3,4,33000.0,0,1,0,0,0,0,0,0,0,0,0
2,78.0,3,5,71000.0,0,0,0,0,0,0,1,0,0,0,0
2,48.0,4,4,28000.0,0,1,0,0,0,0,0,0,0,0,0
2,56.0,3,5,31000.0,0,1,0,0,0,0,0,0,0,0,0
2,45.0,3,7,45000.0,0,1,0,0,0,0,0,0,0,0,0
4,86.0,2,5,80000.0,0,1,0,0,0,0,0,0,0,0,0
2,56.0,5,5,31000.0,0,1,0,0,0,0,0,0,0,0,0
3,72.0,4,4,80000.0,0,1,0,0,0,0,0,0,0,0,0
3,75.0,3,4,74000.0,1,0,0,0,0,0,0,0,0,0,0
2,47.0,4,4,36000.0,0,0,0,0,0,0,1,0,0,0,0
2,55.0,2,3,29000.0,0,1,0,0,0,0,0,0,0,0,0
2,65.0,3,4,47000.0,0,1,0,0,0,0,0,0,0,0,0
2,55.0,2,2,29500.0,0,1,0,0,0,0,0,0,0,0,0
3,72.0,4,5,67000.0,0,1,0,0,0,0,0,0,0,0,0
2,64.0,4,4,52000.0,1,0,0,0,0,0,0,0,0,0,0
2,60.0,5,5,31000.0,0,1,0,0,0,0,0,0,0,0,0
4,100.0,3,5,85000.0,0,0,0,0,0,0,0,1,0,0,0
3,65.0,3,4,38000.0,0,1,0,0,0,0,0,0,0,0,0
1,32.0,2,5,26500.0,0,0,0,0,0,1,0,0,0,0,0
1,42.0,2,5,26000.0,0,0,0,0,0,1,0,0,0,0,0
1,45.0,2,5,29500.0,0,0,0,0,0,1,0,0,0,0,0
1,36.0,1,5,27500.0,0,0,0,0,0,1,0,0,0,0,0
2,50.0,2,4,38500.0,0,0,0,0,0,1,0,0,0,0,0
2,60.0,3,4,38000.0,0,0,0,0,0,1,0,0,0,0,0
2,50.0,1,4,35000.0,0,0,0,0,0,1,0,0,0,0,0
1,40.0,3,3,30000.0,0,1,0,0,0,0,0,0,0,0,0
5,100.0,4,4,48000.0,0,1,0,0,0,0,0,0,0,0,0
3,115.0,2,9,115000.0,0,1,0,0,0,0,0,0,0,0,0
3,71.0,2,6,45000.0,0,0,0,0,0,0,1,0,0,0,0
4,90.0,5,5,65000.0,0,0,0,0,0,0,1,0,0,0,0
2,60.0,4,4,44000.0,0,1,0,0,0,0,0,0,0,0,0
3,72.0,4,9,60000.0,0,0,0,0,0,0,1,0,0,0,0
2,62.0,1,4,40500.0,0,0,0,0,0,0,0,1,0,0,0
4,93.0,3,5,62000.0,0,1,0,0,0,0,0,0,0,0,0
3,65.0,5,5,50000.0,0,0,0,0,0,1,0,0,0,0,0
3,70.0,5,5,40100.0,0,0,0,0,1,0,0,0,0,0,0
4,94.0,9,9,40000.0,0,0,0,0,0,0,0,0,0,0,0
1,32.0,4,4,25500.0,0,0,0,0,0,1,0,0,0,0,0
2,72.0,5,12,40000.0,0,0,0,0,1,0,0,0,0,0,0
2,45.0,1,4,22000.0,0,1,0,0,0,0,0,0,0,0,0
2,46.0,3,5,35000.0,0,0,0,0,0,1,0,0,0,0,0
1,45.0,3,9,59000.0,1,0,0,0,0,0,0,0,0,0,0
3,88.0,6,8,50000.0,0,0,0,0,0,1,0,0,0,0,0
3,69.8,2,7,45370.0,0,0,0,0,0,0,0,0,0,0,1
3,72.0,2,8,48500.0,0,1,0,0,0,0,0,0,0,0,0
1,38.0,4,4,26000.0,0,0,0,0,0,0,0,1,0,0,0
4,85.0,2,4,69900.0,0,1,0,0,0,0,0,0,0,0,0
2,60.0,2,6,30000.0,0,0,0,0,0,0,0,0,0,0,1
3,86.0,2,5,57000.0,0,1,0,0,0,0,0,0,0,0,0
2,65.0,3,4,56500.0,0,0,0,0,0,0,1,0,0,0,0
2,60.0,6,9,80000.0,0,0,0,0,0,0,0,0,0,0,1
2,95.0,8,9,130000.0,0,0,0,0,0,0,0,0,1,0,0
3,74.0,9,9,54000.0,0,1,0,0,0,0,0,0,0,0,0
2,49.0,6,7,46500.0,0,0,0,1,0,0,0,0,0,0,0
2,51.14,5,5,56000.0,0,0,0,0,0,0,0,0,1,0,0
4,80.0,2,5,51500.0,0,0,0,0,1,0,0,0,0,0,0
3,105.0,5,6,86000.0,0,1,0,0,0,0,0,0,0,0,0
2,70.0,8,9,48000.0,0,0,0,0,0,0,0,0,1,0,0
2,65.0,2,4,68000.0,0,1,0,0,0,0,0,0,0,0,0
3,80.0,4,4,37000.0,0,1,0,0,0,0,0,0,0,0,0
2,48.0,1,4,28000.0,0,1,0,0,0,0,0,0,0,0,0
1,38.0,1,4,39500.0,0,1,0,0,0,0,0,0,0,0,0
1,38.0,2,4,24000.0,0,0,0,0,0,1,0,0,0,0,0
3,72.0,1,5,72898.0,0,0,0,0,0,0,0,0,1,0,0
1,23.8,2,4,21000.0,0,1,0,0,0,0,0,0,0,0,0
2,50.0,1,4,38000.0,0,0,0,0,1,0,0,0,0,0,0
1,28.0,1,3,19000.0,0,0,0,0,0,0,0,0,0,0,1
3,68.0,4,4,70000.0,0,0,0,0,0,0,0,1,0,0,0
4,96.0,9,9,49000.0,0,0,0,0,0,0,0,0,1,0,0
2,52.0,1,4,34500.0,0,0,0,0,0,1,0,0,0,0,0
5,118.0,9,9,50000.0,0,0,0,0,0,0,0,0,1,0,0
2,40.0,1,3,25499.0,0,1,0,0,0,0,0,0,0,0,0
2,55.0,4,9,33000.0,0,0,0,0,0,0,1,0,0,0,0
3,63.0,5,5,46500.0,0,0,0,0,0,0,0,0,0,0,1
3,65.0,4,4,34200.0,0,0,0,0,1,0,0,0,0,0,0
2,48.6,3,4,43700.0,1,0,0,0,0,0,0,0,0,0,0
2,52.0,1,4,41000.0,0,0,0,1,0,0,0,0,0,0,0
3,72.0,3,9,52000.0,1,0,0,0,0,0,0,0,0,0,0
4,88.0,5,5,45000.0,0,0,0,0,1,0,0,0,0,0,0
2,58.0,3,4,57000.0,0,0,0,0,0,0,1,0,0,0,0
2,62.0,3,4,39500.0,0,0,0,0,0,1,0,0,0,0,0
2,60.0,2,5,38500.0,0,0,0,0,0,1,0,0,0,0,0
2,50.0,2,5,35500.0,0,0,0,0,0,1,0,0,0,0,0
2,50.0,2,4,33500.0,0,0,0,0,0,1,0,0,0,0,0
1,36.0,2,4,25500.0,0,0,0,0,0,1,0,0,0,0,0
1,30.0,4,4,24500.0,0,0,0,0,0,1,0,0,0,0,0
1,40.0,3,4,28500.0,0,0,0,0,0,1,0,0,0,0,0
1,42.0,2,5,26500.0,0,0,0,0,0,1,0,0,0,0,0
3,72.0,8,9,55000.0,0,0,0,0,0,0,1,0,0,0,0
2,50.0,1,4,35500.0,0,0,0,0,0,1,0,0,0,0,0
3,90.0,8,9,42000.0,0,0,0,0,0,1,0,0,0,0,0
2,69.0,9,10,62000.0,1,0,0,0,0,0,0,0,0,0,0
2,56.0,1,4,49000.0,0,0,0,0,0,1,0,0,0,0,0
2,80.0,8,8,41744.0,0,0,0,0,1,0,0,0,0,0,0
2,57.0,8,9,36000.0,0,0,0,0,0,1,0,0,0,0,0
2,55.0,2,4,33000.0,0,0,0,0,0,0,0,1,0,0,0
3,100.0,7,9,77000.0,0,0,0,0,0,0,0,0,1,0,0
1,39.0,1,5,27500.0,0,0,0,0,0,0,0,0,1,0,0
2,49.0,1,4,43000.0,0,0,0,0,0,1,0,0,0,0,0
4,80.0,4,5,40000.0,0,0,0,0,1,0,0,0,0,0,0
2,50.0,8,12,31000.0,0,0,0,0,0,0,1,0,0,0,0
4,125.0,3,9,210000.0,0,0,0,0,0,1,0,0,0,0,0
2,44.0,1,4,30000.0,0,0,0,0,0,1,0,0,0,0,0
2,49.0,6,7,46500.0,0,0,0,1,0,0,0,0,0,0,0
2,47.0,1,4,31500.0,0,0,0,0,1,0,0,0,0,0,0
3,65.0,4,4,35000.0,1,0,0,0,0,0,0,0,0,0,0
2,57.0,3,4,35500.0,0,0,0,0,0,0,0,1,0,0,0
4,90.0,2,4,64000.0,0,0,0,0,0,0,0,1,0,0,0
5,110.0,4,5,58000.0,0,0,0,0,0,0,0,1,0,0,0
2,58.0,2,4,62000.0,0,0,0,0,0,0,0,0,0,0,1
2,58.0,3,9,34000.0,0,0,0,0,0,0,0,1,0,0,0
3,70.0,2,4,55000.0,0,0,0,0,0,0,0,1,0,0,0
4,122.0,3,5,65000.0,1,0,0,0,0,0,0,0,0,0,0
2,48.0,5,9,23000.0,0,0,0,0,0,0,0,0,1,0,0
2,72.0,4,6,55000.0,0,0,0,0,1,0,0,0,0,0,0
2,59.0,2,7,25000.0,0,0,0,1,0,0,0,0,0,0,0
3,101.0,4,9,65000.0,0,0,0,0,0,0,0,0,1,0,0
3,60.0,3,4,40000.0,1,0,0,0,0,0,0,0,0,0,0
2,47.0,4,4,36000.0,0,0,0,0,0,0,1,0,0,0,0
3,90.0,4,5,46700.0,1,0,0,0,0,0,0,0,0,0,0
3,85.0,5,9,74000.0,1,0,0,0,0,0,0,0,0,0,0
2,50.0,3,4,35000.0,0,0,0,0,1,0,0,0,0,0,0
2,56.0,6,9,34400.0,0,0,0,0,1,0,0,0,0,0,0
2,48.0,5,9,23000.0,0,0,0,0,0,0,0,0,1,0,0
3,145.0,1,4,95000.0,0,0,1,0,0,0,0,0,0,0,0
1,32.0,1,4,26000.0,0,0,0,0,0,1,0,0,0,0,0
4,198.0,5,8,280000.0,0,0,0,0,0,0,0,0,1,0,0
3,75.0,6,9,58000.0,0,0,0,0,0,0,0,0,0,0,1
3,77.0,3,5,55000.0,0,1,0,0,0,0,0,0,0,0,0
2,58.0,2,9,37000.0,0,0,1,0,0,0,0,0,0,0,0
1,18.0,4,4,12300.0,0,0,0,0,1,0,0,0,0,0,0
2,50.0,3,4,33500.0,0,1,0,0,0,0,0,0,0,0,0
2,50.0,3,5,39000.0,0,1,0,0,0,0,0,0,0,0,0
4,120.0,1,4,135000.0,1,0,0,0,0,0,0,0,0,0,0
2,68.0,4,4,70000.0,0,0,0,0,0,0,1,0,0,0,0
3,82.0,3,7,46500.0,0,0,0,1,0,0,0,0,0,0,0
4,76.0,3,4,59000.0,0,0,0,0,0,1,0,0,0,0,0
5,110.0,2,4,78800.0,0,1,0,0,0,0,0,0,0,0,0
2,58.0,2,5,34000.0,0,0,0,1,0,0,0,0,0,0,0
1,18.0,3,4,11500.0,0,0,0,0,0,0,0,0,0,0,1
2,60.0,4,9,47000.0,0,0,0,0,0,1,0,0,0,0,0
3,100.0,2,4,75000.0,1,0,0,0,0,0,0,0,0,0,0
2,40.0,5,5,29000.0,0,0,0,0,1,0,0,0,0,0,0
4,130.0,7,7,94000.0,0,0,0,0,0,0,1,0,0,0,0
3,77.36,1,7,64600.0,0,0,1,0,0,0,0,0,0,0,0
2,48.0,1,4,36500.0,0,0,0,0,1,0,0,0,0,0,0
5,213.0,5,6,220000.0,0,1,0,0,0,0,0,0,0,0,0
4,86.0,8,9,52000.0,0,0,0,0,0,0,0,0,1,0,0
2,51.0,1,4,35500.0,0,0,0,0,1,0,0,0,0,0,0
3,72.0,1,5,45000.0,0,0,1,0,0,0,0,0,0,0,0
3,58.9,3,4,55000.0,0,0,0,0,0,1,0,0,0,0,0
2,70.0,2,4,68000.0,0,0,0,0,0,0,0,1,0,0,0
4,100.0,3,4,56000.0,0,0,0,0,0,1,0,0,0,0,0
3,79.0,3,5,75000.0,0,1,0,0,0,0,0,0,0,0,0
3,135.0,8,9,99900.0,0,0,0,0,0,0,0,0,0,0,1
4,177.0,5,5,179000.0,0,0,0,0,0,0,0,1,0,0,0
4,170.0,2,7,259000.0,1,0,0,0,0,0,0,0,0,0,0
3,110.0,2,9,100000.0,0,0,0,0,0,0,0,1,0,0,0
5,207.0,5,6,119900.0,0,0,0,0,0,0,0,0,0,0,1
5,208.0,1,5,119900.0,0,1,0,0,0,0,0,0,0,0,0
3,105.0,5,10,126000.0,0,0,0,0,0,1,0,0,0,0,0
3,121.0,5,10,109000.0,0,1,0,0,0,0,0,0,0,0,0
3,127.0,7,12,135000.0,1,0,0,0,0,0,0,0,0,0,0
1,30.0,2,4,27300.0,0,1,0,0,0,0,0,0,0,0,0
3,100.0,7,9,55000.0,0,0,0,0,0,0,1,0,0,0,0
3,70.0,2,4,56000.0,0,0,0,0,0,1,0,0,0,0,0
3,70.0,2,5,46000.0,0,0,0,0,0,1,0,0,0,0,0
2,54.0,2,5,36500.0,0,0,0,0,0,1,0,0,0,0,0
2,68.0,4,4,38500.0,0,0,0,0,0,1,0,0,0,0,0
2,60.0,4,9,41500.0,0,0,0,0,0,1,0,0,0,0,0
2,50.0,2,5,35500.0,0,0,0,0,0,1,0,0,0,0,0
2,68.0,4,4,38500.0,0,0,0,0,0,1,0,0,0,0,0
1,32.0,2,4,27000.0,0,0,0,0,0,1,0,0,0,0,0
1,46.0,2,4,30500.0,0,0,0,0,0,1,0,0,0,0,0
1,32.0,2,4,28500.0,0,0,0,0,0,1,0,0,0,0,0
4,166.0,5,9,129500.0,1,0,0,0,0,0,0,0,0,0,0
1,40.0,4,5,26500.0,0,0,0,0,0,1,0,0,0,0,0
2,45.0,1,4,36500.0,0,0,0,0,0,1,0,0,0,0,0
3,67.0,4,4,40000.0,0,0,0,0,0,0,0,1,0,0,0
2,64.0,1,5,42000.0,0,0,0,0,0,0,0,0,1,0,0
2,60.0,5,9,45000.0,0,0,0,0,0,1,0,0,0,0,0
2,70.0,2,4,34500.0,0,0,0,0,0,0,0,0,0,0,1
2,70.0,2,4,35000.0,0,0,0,0,0,0,0,0,0,0,1
2,70.0,2,4,45000.0,0,0,0,0,0,0,0,0,0,0,1
4,167.0,4,7,370000.0,0,0,0,0,0,0,0,0,1,0,0
5,321.0,1,1,48000.0,0,0,0,0,0,0,0,0,0,0,1
2,65.0,6,9,55000.0,0,1,0,0,0,0,0,0,0,0,0
1,32.0,1,4,23000.0,0,0,0,0,0,0,0,1,0,0,0
2,48.0,5,9,23000.0,0,0,0,0,0,0,0,0,1,0,0
2,42.0,3,4,36000.0,0,0,0,0,0,1,0,0,0,0,0
2,57.0,4,4,37500.0,0,0,0,0,0,1,0,0,0,0,0
1,38.0,2,5,26700.0,0,0,0,0,0,0,0,0,1,0,0
3,67.0,5,5,35000.0,0,0,0,0,0,1,0,0,0,0,0
3,73.0,5,5,38500.0,0,0,0,0,1,0,0,0,0,0,0
5,280.0,1,8,46500.0,0,0,0,0,0,0,0,0,1,0,0
3,110.0,7,9,70000.0,1,0,0,0,0,0,0,0,0,0,0
3,72.0,4,9,43500.0,0,0,0,0,1,0,0,0,0,0,0
3,67.0,3,4,57000.0,0,0,0,0,0,1,0,0,0,0,0
3,70.0,3,4,48000.0,0,0,1,0,0,0,0,0,0,0,0
3,130.0,3,3,46500.0,0,0,0,0,0,0,0,1,0,0,0
1,41.0,3,4,31000.0,0,1,0,0,0,0,0,0,0,0,0
2,60.0,5,9,42000.0,0,1,0,0,0,0,0,0,0,0,0
2,42.0,5,5,31000.0,0,1,0,0,0,0,0,0,0,0,0
3,70.0,3,4,65000.0,0,0,0,0,0,1,0,0,0,0,0
3,100.0,3,9,79000.0,0,0,0,0,0,1,0,0,0,0,0
2,54.0,3,4,36500.0,0,0,0,0,0,1,0,0,0,0,0
3,62.0,4,4,42500.0,0,0,0,0,0,1,0,0,0,0,0
2,43.0,4,4,35000.0,0,0,0,0,0,1,0,0,0,0,0
2,50.0,5,5,42000.0,0,0,0,0,0,1,0,0,0,0,0
2,58.0,4,9,47000.0,0,0,0,0,0,1,0,0,0,0,0
2,52.0,5,5,45000.0,0,0,0,0,0,1,0,0,0,0,0
4,95.0,5,9,46500.0,0,0,0,1,0,0,0,0,0,0,0
4,84.0,3,4,62000.0,0,0,0,0,0,1,0,0,0,0,0
1,25.0,3,9,21500.0,0,0,0,0,0,1,0,0,0,0,0
4,100.0,5,9,56000.0,0,0,0,0,0,1,0,0,0,0,0
2,50.0,3,5,36000.0,0,0,0,0,1,0,0,0,0,0,0
2,50.0,4,4,38000.0,0,0,0,0,1,0,0,0,0,0,0
2,48.0,1,4,36500.0,0,0,0,0,0,1,0,0,0,0,0
2,67.0,1,9,48000.0,0,0,0,0,0,1,0,0,0,0,0
3,72.0,5,9,38000.0,0,0,0,0,1,0,0,0,0,0,0
3,79.0,3,4,50000.0,0,0,0,0,1,0,0,0,0,0,0
2,40.0,1,4,33000.0,0,0,0,0,1,0,0,0,0,0,0
3,80.0,12,12,40000.0,0,0,0,0,1,0,0,0,0,0,0
3,60.0,1,5,53500.0,0,0,0,0,0,1,0,0,0,0,0
4,187.0,2,5,210000.0,0,1,0,0,0,0,0,0,0,0,0
4,112.0,4,9,87000.0,1,0,0,0,0,0,0,0,0,0,0
1,50.0,7,9,37400.0,0,0,0,0,0,0,0,1,0,0,0
1,42.6,2,8,46500.0,0,0,0,0,0,0,0,0,0,0,1
2,52.0,3,4,42500.0,0,0,0,0,0,1,0,0,0,0,0
4,100.0,4,4,72500.0,0,0,0,0,0,0,0,1,0,0,0
3,61.0,4,4,60000.0,1,0,0,0,0,0,0,0,0,0,0
3,56.0,5,7,41000.0,0,0,0,0,0,0,0,0,0,1,0
1,47.0,2,9,42000.0,0,1,0,0,0,0,0,0,0,0,0
2,48.0,5,9,23000.0,0,0,0,0,0,0,0,0,1,0,0
3,72.0,3,4,68000.0,0,0,0,0,0,0,0,1,0,0,0
1,33.0,4,5,32000.0,0,0,0,0,0,0,0,0,1,0,0
5,27.7,1,1,85000.0,0,0,0,0,1,0,0,0,0,0,0
4,80.0,2,4,47000.0,0,0,1,0,0,0,0,0,0,0,0
3,83.0,3,9,44500.0,0,0,0,0,0,0,1,0,0,0,0
2,57.85,2,7,38600.0,0,1,0,0,0,0,0,0,0,0,0
4,83.0,3,5,55500.0,0,0,0,0,0,0,0,1,0,0,0
5,190.0,1,9,150000.0,0,0,0,0,0,1,0,0,0,0,0
3,64.0,3,5,47000.0,0,1,0,0,0,0,0,0,0,0,0
2,55.0,2,4,35000.0,0,1,0,0,0,0,0,0,0,0,0
3,78.0,8,9,42000.0,0,0,0,1,0,0,0,0,0,0,0
2,60.0,3,5,38000.0,0,1,0,0,0,0,0,0,0,0,0
3,90.18,4,5,46500.0,0,0,0,0,0,0,0,1,0,0,0
3,70.0,3,4,47000.0,0,0,0,0,0,0,0,1,0,0,0
2,42.0,1,3,35000.0,0,0,0,0,0,1,0,0,0,0,0
1,26.4,1,4,18500.0,0,0,0,0,1,0,0,0,0,0,0
2,54.0,2,4,65000.0,1,0,0,0,0,0,0,0,0,0,0
4,98.0,5,9,106000.0,1,0,0,0,0,0,0,0,0,0,0
2,48.0,2,4,35500.0,0,0,0,0,0,1,0,0,0,0,0
2,78.0,4,8,100000.0,0,0,0,0,0,0,0,0,1,0,0
2,57.0,8,9,35000.0,0,0,0,0,0,1,0,0,0,0,0
4,135.0,5,6,70000.0,0,0,0,0,0,0,0,0,1,0,0
4,172.0,2,4,150000.0,0,0,0,0,0,0,1,0,0,0,0
2,54.0,3,4,39900.0,1,0,0,0,0,0,0,0,0,0,0
2,48.0,5,9,23000.0,0,0,0,0,0,0,0,0,1,0,0
3,82.0,2,8,115000.0,0,0,0,0,0,0,1,0,0,0,0
3,125.0,1,8,115000.0,0,0,1,0,0,0,0,0,0,0,0
2,57.0,6,9,68000.0,0,0,0,0,0,0,0,1,0,0,0
2,60.0,4,9,79000.0,1,0,0,0,0,0,0,0,0,0,0
2,56.0,4,4,60000.0,1,0,0,0,0,0,0,0,0,0,0
2,112.0,9,9,90000.0,1,0,0,0,0,0,0,0,0,0,0
3,68.0,9,9,90000.0,1,0,0,0,0,0,0,0,0,0,0
2,55.0,1,4,31500.0,0,0,0,0,0,1,0,0,0,0,0
3,105.0,1,5,90000.0,1,0,0,0,0,0,0,0,0,0,0
4,232.0,7,12,340000.0,1,0,0,0,0,0,0,0,0,0,0
2,45.0,2,5,39500.0,0,0,0,0,0,0,0,1,0,0,0
3,91.0,6,8,135000.0,0,0,0,0,0,0,0,0,1,0,0
4,200.0,5,9,150000.0,0,0,0,0,0,0,1,0,0,0,0
4,124.0,1,10,155000.0,0,1,0,0,0,0,0,0,0,0,0
1,38.0,4,5,25500.0,0,0,0,0,0,0,0,1,0,0,0
1,38.0,2,5,26700.0,0,0,0,0,0,0,0,0,1,0,0
2,50.0,1,4,38000.0,0,0,0,0,0,1,0,0,0,0,0
2,65.0,3,9,54000.0,1,0,0,0,0,0,0,0,0,0,0
3,80.0,3,7,72000.0,0,0,0,0,0,0,0,1,0,0,0
2,65.0,4,9,55000.0,0,0,0,0,0,0,0,0,0,0,1
3,75.0,2,4,74000.0,1,0,0,0,0,0,0,0,0,0,0
2,40.0,1,4,37000.0,0,0,0,0,0,0,0,0,1,0,0
4,100.0,1,4,57700.0,0,0,0,0,1,0,0,0,0,0,0
3,90.0,7,9,77000.0,1,0,0,0,0,0,0,0,0,0,0
3,100.0,4,8,88000.0,0,0,0,0,0,0,0,1,0,0,0
2,48.0,5,9,23000.0,0,0,0,0,0,0,0,0,1,0,0
4,120.0,5,9,145000.0,1,0,0,0,0,0,0,0,0,0,0
4,200.0,4,8,250000.0,0,0,0,0,0,0,0,0,1,0,0
3,65.0,3,4,76000.0,0,0,0,0,0,0,0,1,0,0,0
2,59.0,4,8,42000.0,0,1,0,0,0,0,0,0,0,0,0
2,64.0,1,5,42000.0,0,0,0,0,0,0,0,0,1,0,0
4,105.0,6,9,60000.0,0,0,0,0,0,1,0,0,0,0,0
3,78.0,7,9,55000.0,0,0,0,0,0,1,0,0,0,0,0
4,100.0,6,9,70000.0,0,0,0,0,0,0,0,0,1,0,0
3,78.0,5,9,50000.0,0,0,0,0,0,1,0,0,0,0,0
2,80.0,8,8,48000.0,0,0,0,0,0,1,0,0,0,0,0
2,48.0,5,9,23000.0,0,0,0,0,0,0,0,0,1,0,0
2,51.0,1,5,57000.0,0,0,0,0,0,0,0,0,1,0,0
3,75.0,3,9,53500.0,0,0,0,0,0,0,0,0,1,0,0
1,39.0,1,5,27500.0,0,0,0,0,0,0,0,0,1,0,0
2,48.0,5,9,23000.0,0,0,0,0,0,0,0,0,1,0,0
4,90.0,4,5,56000.0,0,0,0,0,0,0,0,1,0,0,0
1,39.0,2,5,26700.0,0,0,0,0,0,0,0,0,1,0,0
2,48.0,5,9,23000.0,0,0,0,0,0,0,0,0,1,0,0
3,72.0,3,9,45500.0,0,0,0,0,1,0,0,0,0,0,0
2,98.0,6,9,160000.0,0,0,0,0,0,0,0,0,1,0,0
3,78.0,5,5,38000.0,0,1,0,0,0,0,0,0,0,0,0
2,60.0,2,4,75000.0,0,0,0,0,0,0,0,1,0,0,0
2,50.0,2,4,36000.0,0,0,0,0,0,1,0,0,0,0,0
1,38.0,4,4,26500.0,0,0,0,0,0,0,0,1,0,0,0
1,38.0,4,4,26500.0,0,0,0,0,0,0,0,1,0,0,0
3,62.0,6,7,58000.0,0,0,0,0,0,0,0,0,0,0,1
3,71.2,6,9,27500.0,0,0,0,0,0,0,0,0,0,0,0
2,65.0,4,4,38000.0,0,0,0,0,0,0,0,1,0,0,0
2,65.0,4,9,79000.0,1,0,0,0,0,0,0,0,0,0,0
2,56.0,4,8,36000.0,0,0,0,0,0,0,0,0,1,0,0
2,70.0,4,9,29500.0,0,0,0,1,0,0,0,0,0,0,0
2,50.0,3,4,33000.0,0,1,0,0,0,0,0,0,0,0,0
3,69.46,1,4,39000.0,0,0,1,0,0,0,0,0,0,0,0
5,120.0,6,9,105000.0,0,0,0,1,0,0,0,0,0,0,0
2,48.0,5,9,23000.0,0,0,0,0,0,0,0,0,1,0,0
3,83.0,2,6,38663.0,0,0,0,0,0,0,0,0,0,0,1
3,125.0,9,25,193000.0,0,1,0,0,0,0,0,0,0,0,0
2,90.0,9,25,135500.0,0,1,0,0,0,0,0,0,0,0,0
3,65.0,3,4,37000.0,0,0,0,0,0,1,0,0,0,0,0
4,215.0,10,25,330000.0,0,0,1,0,0,0,0,0,0,0,0
4,95.0,6,9,70000.0,1,0,0,0,0,0,0,0,0,0,0
2,52.0,3,4,37000.0,0,0,0,0,1,0,0,0,0,0,0
2,48.0,3,4,33500.0,0,0,0,0,0,1,0,0,0,0,0
1,33.0,2,5,30000.0,1,0,0,0,0,0,0,0,0,0,0
2,52.0,2,5,37500.0,0,0,0,0,0,1,0,0,0,0,0
3,85.0,1,9,85000.0,1,0,0,0,0,0,0,0,0,0,0
3,82.0,3,9,48000.0,0,0,1,0,0,0,0,0,0,0,0
2,52.0,3,4,40000.0,0,0,0,0,1,0,0,0,0,0,0
2,45.0,1,4,40000.0,0,0,0,0,0,0,0,0,1,0,0
2,57.0,4,4,37500.0,0,0,0,0,0,1,0,0,0,0,0
2,50.0,2,5,37500.0,0,0,0,0,0,1,0,0,0,0,0
2,50.0,1,5,36000.0,0,0,0,0,0,1,0,0,0,0,0
